ID,Text,Translation,Old Text,Old Translation,Status,Gender,Critical Warnings,Non-critical Warnings,Platform Warnings,Location,Context,Section,Actor,Voice Actor,Revision,Old Revision,Edit Distance
13253,"The initial wave of relief is quickly replaced by elation as the results of the experiment start pouring in. The data is all we hoped it to be. The hard work of our geologists and your decisiveness as a commander are what lead us to this unexpected breakthrough. 

Well done commander!

<effect> Gain <research(reg_param1)> Research","随着实验结果的不断涌现，最初心中大石落下的宽慰很快被兴奋和激动所取代。数据和我们预想的一致。多亏了我们地质学家的不懈努力，还有你作为指挥官的英明决断，我们才能取得这项出乎意料的突破性技术。

干得好，指挥官！

<effect>获得<research(reg_param1)>研究点数","The initial wave of relief is quickly replaced by elation as the results of the experiment start pouring in. The data is all we hoped it to be. The hard work of our geologists and your decisiveness as a commander are what lead us to this unexpected breakthrough. 

Well done commander!

<effect> Gain 5000 research points","随着实验结果的不断涌现，最初心中大石落下的宽慰很快被兴奋和激动所取代。数据和我们预想的一致。多亏了我们地质学家的不懈努力，还有你作为指挥官的英明决断，我们才能取得这项出乎意料的突破性技术。

干得好，指挥官！

<effect>获得5000研究点数",OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/BuriedWonder_Jumbo_Cave.lua(00695),Scenario BuriedWonder_Jumbo_Cave text,,,,1009935,,
13254,I’m relieved we succeeded!,我们成功了！真让我捏了一把冷汗！,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/BuriedWonder_Jumbo_Cave.lua(00698),Scenario BuriedWonder_Jumbo_Cave choice1,,,,1005383,,
13250,A Perfect Record,完美的记录,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/BuriedWonder_Jumbo_Cave.lua(00727),Scenario BuriedWonder_Jumbo_Cave title,,,,1005383,,
13255,"We have beaten the odds! The initial wave of relief is quickly replaced by elation as the results of the experiment start pouring in. The data is all we hoped it to be. The hard work of our Geologists and your decisiveness as a commander are what lead us to this unexpected breakthrough. 

You must be the luckiest person on Mars! 

<effect> The Jumbo Cave Reinforcements' construction costs are reduced by <metals(reg_param1)> and <preciousminerals(reg_param2)>.","我们成功了！随着实验结果的不断涌现，最初心中大石落下的宽慰很快被兴奋和激动所取代。数据和我们预想的一致。多亏了我们地质学家的不懈努力，还有你作为指挥官的英明决断，我们才能取得这项出乎意料的突破性技术。

你一定是火星上最幸运的人了！

<effect>巨型洞穴加固的建造花费降低<metals(reg_param1)>和<preciousminerals(reg_param2)>。","We have beaten the odds! The initial wave of relief is quickly replaced by elation as the results of the experiment start pouring in. The data is all we hoped it to be. The hard work of our Geologists and your decisiveness as a commander are what lead us to this unexpected breakthrough. 

You must be the luckiest person on Mars! 

<effect> The Jumbo Cave Reinforcements costs 100 Metals and 100 Exotic Minerals less to construct.","我们成功了！随着实验结果的不断涌现，最初心中大石落下的宽慰很快被兴奋和激动所取代。数据和我们预想的一致。多亏了我们地质学家的不懈努力，还有你作为指挥官的英明决断，我们才能取得这项出乎意料的突破性技术。

你一定是火星上最幸运的人了！

<effect>巨型洞穴加固的建造花费减少100金属和100奇异矿物。",OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/BuriedWonder_Jumbo_Cave.lua(00728),Scenario BuriedWonder_Jumbo_Cave text,,,,1009935,,
13252,I will thank my lucky stars!,我会感谢我的幸运星！,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/BuriedWonder_Jumbo_Cave.lua(00732),Scenario BuriedWonder_Jumbo_Cave choice1,,,,1005383,,
13240,Successful Experiment!,成功的实验！,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/BuriedWonder_Jumbo_Cave.lua(00740),Scenario BuriedWonder_Jumbo_Cave title,,,,1005383,,
13256,"The initial wave of relief is quickly replaced by elation as the results of the experiment start pouring in. The data is all we hoped it to be. The hard work of our Geologists and your decisiveness as a commander are what lead us to this unexpected breakthrough. 

Well done commander!

<effect> The Jumbo Cave Reinforcements' construction costs are reduced by <metals(reg_param1)> and <preciousminerals(reg_param2)>.","随着实验结果的不断涌现，最初心中大石落下的宽慰很快被兴奋和激动所取代。数据和我们预想的一致。多亏了我们地质学家的不懈努力，还有你作为指挥官的英明决断，我们才能取得这项出乎意料的突破性技术。

干得好，指挥官！

<effect>巨型洞穴加固的建造花费降低<metals(reg_param1)>和<preciousminerals(reg_param2)>。","The initial wave of relief is quickly replaced by elation as the results of the experiment start pouring in. The data is all we hoped it to be. The hard work of our Geologists and your decisiveness as a commander are what lead us to this unexpected breakthrough. 

Well done commander!

<effect> The Jumbo Cave Reinforcements costs 100 Metals and 100 Exotic Minerals less to construct.","随着实验结果的不断涌现，最初心中大石落下的宽慰很快被兴奋和激动所取代。数据和我们预想的一致。多亏了我们地质学家的不懈努力，还有你作为指挥官的英明决断，我们才能取得这项出乎意料的突破性技术。

干得好，指挥官！

<effect>巨型洞穴加固的建造花费减少100金属和100奇异矿物。",OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/BuriedWonder_Jumbo_Cave.lua(00741),Scenario BuriedWonder_Jumbo_Cave text,,,,1009935,,
13257,I’m just glad we’ve had no accidents along the way!,我很高兴，我们一直没有发生意外！,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/BuriedWonder_Jumbo_Cave.lua(00745),Scenario BuriedWonder_Jumbo_Cave choice1,,,,1005383,,
14064,Our last experiment with prototype reinforcements was a success.,我们用加固原型做的最后一次实验取得成功。,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/BuriedWonder_Jumbo_Cave.lua(00767),Scenario BuriedWonder_Jumbo_Cave text,,,,1009902,,
13258,A String of Failures,一连串的失败,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/BuriedWonder_Jumbo_Cave.lua(00786),Scenario BuriedWonder_Jumbo_Cave title,,,,1005383,,
13259,"The familiar rumble of disaster can be heard throughout the underground. Even before the reports come in it is clear we failed again. The damage is severe, and we have nothing to show for it.  

The gamble has cost us dearly commander. Your luck appears to be truly rotten... 

<effect> Caused many cave-ins & several buildings are damaged.","整个地下都能听得到熟悉的灾难隆隆声。很明显，不用等报告出来，我们又一次失败了。受损很严重，我们这波亏大了。

我们为赌博付出了惨重的代价，指挥官。你的运气似乎真的很差……

<effect>造成多处塌方，若干座建筑受损。",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/BuriedWonder_Jumbo_Cave.lua(00787),Scenario BuriedWonder_Jumbo_Cave text,,,,1005383,,
13260,Where did we go wrong?,我们到底哪里出错了？,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/BuriedWonder_Jumbo_Cave.lua(00789),Scenario BuriedWonder_Jumbo_Cave choice1,,,,1005383,,
13228,Experiment Failed,实验失败,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/BuriedWonder_Jumbo_Cave.lua(00797),Scenario BuriedWonder_Jumbo_Cave title,,,,1005383,,
13261,"The rumble can be heard throughout the underground. Even before the reports come in it is clear the experiment did not go as planned. The damage is severe, and we have nothing to show for it. 

The gamble has cost us dearly commander…

<effect> Caused many cave-ins & several buildings are damaged","整个地下都能听得到隆隆声。不用收到报告，大家显然也知道实验出岔子了。受损很严重，我们这波亏大了。

我们为赌博付出了惨重的代价，指挥官……

<effect>造成多处塌方，若干座建筑受损。",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/BuriedWonder_Jumbo_Cave.lua(00798),Scenario BuriedWonder_Jumbo_Cave text,,,,1005383,,
13262,We pushed too far...,我们太得寸进尺了……,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/BuriedWonder_Jumbo_Cave.lua(00800),Scenario BuriedWonder_Jumbo_Cave choice1,,,,1005383,,
14065,Our last experiment with prototype reinforcements was a failure.,我们用加固原型做的最后一次实验未能取得成功。,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/BuriedWonder_Jumbo_Cave.lua(00835),Scenario BuriedWonder_Jumbo_Cave text,,,,1009902,,
13273,Odd markings on the asteroid that warrant investigation.,有必要调查小行星上的奇怪标志。,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00038),Scenario Mini_Mystery 1 description,,,,1005383,,
13274,Strange Markings,奇怪的标志,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00044),Scenario Mini_Mystery 1 display_name,,,,1005383,,
13275,Signs of Organic Matter,有机物的迹象,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00073),Scenario Mini_Mystery 1 title,,,,1005383,,
13276,"Astonishingly we have uncovered signs of organic life on this asteroid. We have discovered organic molecules which are the building blocks for life as we know it. While this isn't direct proof of intelligent life, it does raise the question of how this matter ended up here. 

Even though it doesn't look like much, a discovery like this is monumental. We should continue investigating this asteroid.","爆炸性新闻，我们在这颗小行星上居然发现了有机生命的迹象。我们发现了有机分子，如我们所知，它是生命的基石。虽然它并不能直接证明智慧生命的存在，但确实给我们提出了一个问题：它是如何来到这里的。

尽管看起来不起眼，但这样的发现意义重大。我们应该继续调查这颗小行星。",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00074),Scenario Mini_Mystery 1 text,,,,1005383,,
13277,We will investigate further!,我们会深入调查！,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00076),Scenario Mini_Mystery 1 choice1,,,,1005383,,
13278,Discovered signs of organic matter,发现了有机物的迹象,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00080),Scenario Mini_Mystery 1 text,,,,1005383,,
13279,More Organic Matter,更多有机物,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00101),Scenario Mini_Mystery 1 title,,,,1005383,,
13280,"Based on the number of traces of organic matter we keep finding, it becomes increasingly harder not to speculate. How did so many samples find their way onto this barren rock? Why haven't we found similar traces on other asteroids? And most importantly, is this proof that we are not alone?

We must keep searching this asteroid for clues. Every sample brings us closer to answering our questions.","随着我们不断发现的有机物踪迹的数量越来越多，我们心里难免有种种猜测。这么多的样本是如何来到这块荒芜的岩石的？为什么我们没有在其他小行星上找到类似的踪迹？最重要的，这是否证明我们并不孤单？

我们必须继续在这小行星上寻找线索。每一块样本都让我们离问题的答案越来越近。",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00102),Scenario Mini_Mystery 1 text,,,,1005383,,
13281,Continue the search.,继续研究。,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00104),Scenario Mini_Mystery 1 choice1,,,,1005383,,
13282,We have found more organic samples.,我们找到了更多的有机样本。,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00108),Scenario Mini_Mystery 1 text,,,,1005383,,
13283,Painting a Picture,绘画,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00129),Scenario Mini_Mystery 1 title,,,,1005383,,
13284,"Our research team is abuzz with speculation about what our findings could mean. Some boldly claim this is proof intelligent life, while others are more reserved. 

Regardless, these findings are all the team is thinking about. They are proposing to broaden our search and investigate even more seemingly unconnected irregularities on this asteroid.

We can no longer keep this discovery under wraps, we must tell the public something. It is up to you, Commander, how we publicize it.","我们的队伍对我们发现的意义议论纷纷。有些人大胆地宣称，这就是智慧生命的证明；而另一些人则更保守。

无论如何，整个团队满脑子想的都是这些发现。他们正在提议扩大我们的搜索范围，并调查这颗小行星上看似毫无关联的不同寻常的东西。

我们不能继隐瞒这一发现了，必须公诸于众。至于我们该如何公布它，由你来决定，指挥官。",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00130),Scenario Mini_Mystery 1 text,,,,1005383,,
13285,"Keep it factual, it is too early to speculate any further. (All Scientists get Morale boost)",实事求是，现在做推断还为时尚早。（所有科学家获得士气加成）,"Keep it factual, it is too early to speculate any further.",实事求是，现在做推断还为时尚早。,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00132),Scenario Mini_Mystery 1 choice1,,,,1006693,,
13286,Showcase the samples in museums. Even if they're too small for people to see with the naked eye. (All Tourists get Satisfaction boost),在博物馆里展示样品。就算它们太小，人类的肉眼看不到也没关系。（所有游客的满足都得到提升）,Showcase the samples in museums. Even if they're too small for people to see with the naked eye.,在博物馆里展示样品。就算它们太小，人类的肉眼看不到也没关系。,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00133),Scenario Mini_Mystery 1 choice2,,,,1006693,,
13287,These are clearly a sign of God's earlier attempts at making humanity. (All Religious get Morale boost),这些显然是上帝早期创造人类的标志。（所有信仰者获得士气加成）,These are clearly a sign of God's earlier attempts at making humanity.,这些显然是上帝早期创造人类的标志。,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00134),Scenario Mini_Mystery 1 choice3,,,,1006693,,
13288,Nothing! They'll come up with some weird conspiracy theory either way.,什么都不做！不管怎样，他们都会想出一些奇怪的阴谋论。,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00135),Scenario Mini_Mystery 1 choice4,,,,1005383,,
13289,<green>Found signs of Life</green>,<green>发现生命的迹象</green>,Found signs of Life,发现生命的迹象,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00162),Scenario Mini_Mystery 1 MoraleReason,,,,1007946,,
13290,<green>Found signs of God</green>,<green>发现上帝的迹象</green>,Found signs of God,发现上帝的迹象,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00178),Scenario Mini_Mystery 1 MoraleReason,,,,1007946,,
13291,More odd markings on the asteroid that warrant investigation.,有必要调查小行星上更多的奇怪标志。,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00190),Scenario Mini_Mystery 1 description,,,,1005383,,
13292,Additional Irregularities ,更多的不同寻常的东西 ,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00196),Scenario Mini_Mystery 1 display_name,,,,1005383,,
13293,We discovered more irregularities to be investigated.,我们发现了更多需要调查的不规则的东西。,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00206),Scenario Mini_Mystery 1 text,,,,1005383,,
13294,We found more organic material.,我们找到了更多的有机材料。,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00226),Scenario Mini_Mystery 1 text,,,,1005383,,
13296,Alien Debris,外星残骸,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00266),Scenario Mini_Mystery 1 title,,,,1005383,,
13297,"We would have missed it if not for our more detailed survey of the asteroid. We have found tiny pieces of what appears to be titanium plating embedded within the asteroid. Initial investigation indicates these pieces are at least a million years old. It seems highly likely that more pieces are present on the asteroid. 

Our research team hopes that can find something more substantial if we continue our search. ","幸好我们更详细地调查了小行星，否则就错过它了。我们发现了嵌入小行星的小块钛金属板一样的东西。初步调查显示，这些碎片至少有一百万年的历史了。小行星上很可能有更多这样的碎片。

我们的研究团队希望如果我们继续研究，就能有更重大的发现。 ",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00267),Scenario Mini_Mystery 1 text,,,,1005383,,
13298,Keep looking for better samples!,继续寻找更好的样本！,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00269),Scenario Mini_Mystery 1 choice1,,,,1005383,,
13299,"The irregularities appeared to be titanium plating, we should gather as much as we can.",这种不同寻常的东西似乎是钛金属板，我们应该尽可能多地收集它们。,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00273),Scenario Mini_Mystery 1 text,,,,1005383,,
13300,Satellite Remnants,卫星残骸,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00294),Scenario Mini_Mystery 1 title,,,,1005383,,
13301,"Our efforts have paid off. We have dug up remnants of what our scientists describe as an alien satellite. The technology used appears to be relatively similar to ours, using many of the same building materials and circuitry. This begs the questions what happened to it and how did it end up on this asteroid. 

We can use the information we have gathered on the composition of the satellite to fine tune our scanners to look for additional samples. 

The satellite remnants themselves could be useful for a variety of things. Commander, how would you like us to proceed?","我们的努力有了成效。我们已经挖掘出科学家称之为外星卫星的残骸。他们用的技术似乎和我们的相似，使用了很多相同的建造材料和电路结构。这就引出了问题：它到底出了什么事，是怎么来到这颗小行星的。

我们可以利用收集到的卫星构造的信息，对我们的扫描仪进行微调，以寻找更多的样本。

至于卫星残骸本身，可以有很多用途。指挥官，你想让我们怎么做？",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00295),Scenario Mini_Mystery 1 text,,,,1005383,,
13302,Strip it for parts! Electronics are a valuable commodity. (Gain <electronics(10000)>),把它拆开！电子元件是珍贵的商品。（获得<electronics(10000)>）,Strip it for parts! Electronics are a valuable commodity. (Gain <electronics(10 * const.ResourceScale)>),把它拆开！电子元件是珍贵的商品。（获得<electronics(10 * const.ResourceScale)>）,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00297),Scenario Mini_Mystery 1 choice1,,,,1006192,,
13303,"Extract any valuable data we can, regardless of what happens to the piece. (Gain <research(2800)>)",不用管残骸会怎样，提取我们能提取的一切有价值数据。（获得<research(2800)>）,"Extract any valuable data we can, regardless of what happens to the piece. (Gain <research(28000)>)",不用管残骸会怎样，提取我们能提取的一切有价值数据。（获得<research(28000)>）,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00298),Scenario Mini_Mystery 1 choice2,,,,1006693,,
13304,Analyze its parts to see what we can replicate. (Gain 50% of High Powered Jets research),分析它的部件，看看我们能复制什么。（获得50%高性能喷气机研究）,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00299),Scenario Mini_Mystery 1 choice3,,,,1005383,,
13305,Our scans reveal materials of the same density as the parts we have found so far.,我们的扫描发现了和我们目前找到的零件相同密度的材料。,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00344),Scenario Mini_Mystery 1 description,,,,1005383,,
13306,Potential Satellite Samples,可能的卫星样本,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00350),Scenario Mini_Mystery 1 display_name,,,,1005383,,
13307,We found the remnants of an alien satellite.,我们找到了一颗外星卫星的残骸。,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00360),Scenario Mini_Mystery 1 text,,,,1005383,,
13308,We gathered more alien debris.,我们收集了更多的外星残骸。,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00380),Scenario Mini_Mystery 1 text,,,,1005383,,
13310,Satellite Samples,卫星样本,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00441),Scenario Mini_Mystery 1 title,,,,1005383,,
13311,"We have found more samples of the satellite. Not only do they give us more insight the construction of it, but they also give a clearer picture of how it was destroyed. Based on an analysis of the damage on the samples, our leading hypothesis is that the satellite was destroyed by a violent collision. If this was with the asteroid or with another object, we can't say yet.

If only we could find the final pieces of the puzzle.","我们找到了更多卫星的样本。它们不仅让我们更深入了解了其构造，也让我们更清晰地知道它是如何被毁的。根据样本的损坏情况分析，我们的主要假设是卫星被一次猛烈撞击摧毁。我们目前还无法确定撞击的是小行星还是其他对象。

如果我们能找到这个谜团最后的线索就好了。",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00442),Scenario Mini_Mystery 1 text,,,,1005383,,
13312,"We are so close, keep searching!",我们离结果很近了，继续寻找！,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00444),Scenario Mini_Mystery 1 choice1,,,,1005383,,
13313,Impact Site,撞击地点,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00464),Scenario Mini_Mystery 1 title,,,,1005383,,
13314,"We have found not just more samples of the satellite, but also damage to the surrounding rock that leads us to believe this is an impact site! While we can't be completely sure, it seems incredibly likely that the satellite was destroyed when it got hit by this asteroid. It appears we have investigated all we can on this asteroid. 

Our work is done. We made history today Commander!","我们不仅找到了更多的卫星样本，还发现了周围岩石受到的损伤，这让我们相信这就是撞击地点！虽然我们还不能完全确定，但卫星很可能是因小行星撞击而被毁的。看起来我们已经对这颗小行星做了一切能做的调查。

我们的工作完成了。我们今天创造了历史，指挥官！",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00465),Scenario Mini_Mystery 1 text,,,,1005383,,
13315,We gathered more satellite samples.,我们收集了更多卫星样本。,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00489),Scenario Mini_Mystery 1 text,,,,1005383,,
13317,Minimal Data,数据过少,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00520),Scenario Mini_Mystery 1 title,,,,1005383,,
13318,We have not been able to gather sufficient data to paint a complete picture. Our sponsors are disappointed with our findings and hope we will get another chance to make what promised to be the discovery of a lifetime.,我们收集的数据不足以描绘一副完整的画面。我们的赞助者对我们的发现很失望，并希望我们下次能有机会做出有望载入史册的重大发现。,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00521),Scenario Mini_Mystery 1 text,,,,1005383,,
13319,We will be better prepared next time.,下次我们会准备更充分。,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00524),Scenario Mini_Mystery 1 choice1,,,,1005383,,
13320,We gathered too few samples.,我们收集的样本数太少了。,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00528),Scenario Mini_Mystery 1 text,,,,1005383,,
13321,A long journey,漫长的旅程,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00547),Scenario Mini_Mystery 1 title,,,,1005383,,
13322,"We have gathered enough data on this asteroid to paint a picture about the asteroid's journey through the universe.

Not only that, the asteroid has given us a new perspective on the rest of the universe with a few good samples to study further.

Rewards: Gain <funding(reg_param1)>","我们在这颗小行星上收集了足够多的数据，可以描绘出一幅小行星在宇宙中旅程的画面。

不仅如此，这颗小行星还给我们提供了几块不错的样本，深入研究它们能让我们对宇宙的其他部分有全新的了解。

奖励：获得<funding(reg_param1)>","We have gathered enough data on this asteroid to paint a picture about the asteroid's journey through the universe.

Not only that, the asteroid has given us a new perspective on the rest of the universe with a few good samples to study further.

Rewards: Gain <funding(text_param1)>","我们在这颗小行星上收集了足够多的数据，可以描绘出一幅小行星在宇宙中旅程的画面。

不仅如此，这颗小行星还给我们提供了几块不错的样本，深入研究它们能让我们对宇宙的其他部分有全新的了解。

奖励：获得 <funding(text_param1)>",OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00548),Scenario Mini_Mystery 1 text,,,,1007697,,
13324,We learned a lot.,我们学到了很多。,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00552),Scenario Mini_Mystery 1 choice1,,,,1005383,,
13325,We gathered a good number of samples.,我们收集了大量的样品。,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00559),Scenario Mini_Mystery 1 text,,,,1005383,,
13326,Discoveries of a lifetime,千载难逢的发现,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00576),Scenario Mini_Mystery 1 title,,,,1005383,,
13327,"After a thorough investigation of the asteroid, we've managed to gather tons of samples to study what lies beyond our solar system.

The potential evidence for other intelligent life in the universe is the discovery of a lifetime. This asteroid has given us a new perspective on the rest of the universe and maybe even ourselves.

Rewards: Gain <funding(reg_param1)>","在对小行星进行全面的调查后，我们设法收集了大量的样本，以研究我们太阳系以外的东西。

宇宙中其他智慧生命的潜在证据是千载难逢的发现。这颗小行星让我们对宇宙的其他部分，甚至包括我们自己有了全新的认识。

奖励：获得 <funding(reg_param1)>",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00577),Scenario Mini_Mystery 1 text,,,,1005383,,
13328,Brilliant.,太好了。,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00581),Scenario Mini_Mystery 1 choice1,,,,1005383,,
13329,We gathered all the samples!,我们收集了所有的样本！,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00588),Scenario Mini_Mystery 1 text,,,,1005383,,
13295,We gathered <reg_param1> out of 10 samples,我们收集了10个样本中的<reg_param1>,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00634),Scenario Mini_Mystery 1 text,,,,1005383,,
13309,We gathered <reg_param1> out of 15 samples,我们收集了15个样本中的<reg_param1>,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00646),Scenario Mini_Mystery 1 text,,,,1005383,,
13316,We gathered <reg_param1> out of 20 samples,我们收集了20个样本中的<reg_param1>,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00658),Scenario Mini_Mystery 1 text,,,,1005383,,
12843,There appears to be a vehicle of some kind.,这似乎是某种载具。,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_2.lua(00038),Scenario Mini_Mystery 2 description,,,,1005383,,
13330,A Rover...?,一辆探测车……？,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_2.lua(00043),Scenario Mini_Mystery 2 display_name,,,,1005383,,
12844,This Is the Rover We Are Looking For!,这就是我们要找的探测车！,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_2.lua(00055),Scenario Mini_Mystery 2 title,,,,1005383,,
12845,"We have discovered what appears to be a rover from the Russian agency. The rover is incredibly well built overall but it appears one of its components failed in these harsh environments nonetheless. 

The rover’s memory contains some valuable data, and our engineers reckon we can learn a thing or two by dismantling it. It isn’t our property though, and there might be consequences if we proceed without the owner’s permission. 

What should we do Commander?","我们发现的似乎就是俄罗斯机构的探测车。探测车的整体构造异常精良，但它的一个部件似乎在这恶劣的环境中出了故障。

探测车的存储中包含宝贵的数据，我们的工程师认为可以通过拆解它学到些什么。但这不是我们的财产，如果我们不经主人的允许就这样做，可能要承担后果。

怎么办，指挥官？",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_2.lua(00056),Scenario Mini_Mystery 2 text,,,,1005383,,
12846,"Our asteroid, our rover! (Keep the rover and the data)",小行星是我们的，所以探测车也是我们的！（保留探测车和数据）,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_2.lua(00059),Scenario Mini_Mystery 2 choice1,,,,1005383,,
