ID,Text,Translation,Old Text,Old Translation,Status,Gender,Critical Warnings,Non-critical Warnings,Platform Warnings,Location,Context,Section,Actor,Voice Actor,Revision,Old Revision,Edit Distance
13253,"The initial wave of relief is quickly replaced by elation as the results of the experiment start pouring in. The data is all we hoped it to be. The hard work of our geologists and your decisiveness as a commander are what lead us to this unexpected breakthrough. 

Well done commander!

<effect> Gain <research(reg_param1)> Research","隨著實驗結果的不斷湧現，最初心中大石落下的寬慰很快被興奮和激動所取代。資料和我們預想的一致。多虧了我們地質學家的不懈努力，還有你作為指揮官的英明決斷，我們才能取得這項出乎意料的突破性技術。

幹得好，指揮官！

<effect>獲得<research(reg_param1)>研究點數","The initial wave of relief is quickly replaced by elation as the results of the experiment start pouring in. The data is all we hoped it to be. The hard work of our geologists and your decisiveness as a commander are what lead us to this unexpected breakthrough. 

Well done commander!

<effect> Gain 5000 research points","随着实验结果的不断涌现，最初心中大石落下的宽慰很快被兴奋和激动所取代。数据和我们预想的一致。多亏了我们地质学家的不懈努力，还有你作为指挥官的英明决断，我们才能取得这项出乎意料的突破性技术。

干得好，指挥官！

<effect>获得5000研究点数",OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/BuriedWonder_Jumbo_Cave.lua(00695),Scenario BuriedWonder_Jumbo_Cave text,,,,1009935,,
13254,I’m relieved we succeeded!,我們成功了！真讓我捏了一把冷汗！,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/BuriedWonder_Jumbo_Cave.lua(00698),Scenario BuriedWonder_Jumbo_Cave choice1,,,,1005383,,
13250,A Perfect Record,完美的記錄,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/BuriedWonder_Jumbo_Cave.lua(00727),Scenario BuriedWonder_Jumbo_Cave title,,,,1005383,,
13255,"We have beaten the odds! The initial wave of relief is quickly replaced by elation as the results of the experiment start pouring in. The data is all we hoped it to be. The hard work of our Geologists and your decisiveness as a commander are what lead us to this unexpected breakthrough. 

You must be the luckiest person on Mars! 

<effect> The Jumbo Cave Reinforcements' construction costs are reduced by <metals(reg_param1)> and <preciousminerals(reg_param2)>.","我們成功了！隨著實驗結果的不斷湧現，最初心中大石落下的寬慰很快被興奮和激動所取代。資料和我們預想的一致。多虧了我們地質學家的不懈努力，還有你作為指揮官的英明決斷，我們才能取得這項出乎意料的突破性技術。

你一定是火星上最幸運的人了！

<effect>巨型洞穴加固的建造花費降低<metals(reg_param1)>和<preciousminerals(reg_param2)>。","We have beaten the odds! The initial wave of relief is quickly replaced by elation as the results of the experiment start pouring in. The data is all we hoped it to be. The hard work of our Geologists and your decisiveness as a commander are what lead us to this unexpected breakthrough. 

You must be the luckiest person on Mars! 

<effect> The Jumbo Cave Reinforcements costs 100 Metals and 100 Exotic Minerals less to construct.","我们成功了！随着实验结果的不断涌现，最初心中大石落下的宽慰很快被兴奋和激动所取代。数据和我们预想的一致。多亏了我们地质学家的不懈努力，还有你作为指挥官的英明决断，我们才能取得这项出乎意料的突破性技术。

你一定是火星上最幸运的人了！

<effect>巨型洞穴加固的建造花费减少100金属和100奇异矿物。",OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/BuriedWonder_Jumbo_Cave.lua(00728),Scenario BuriedWonder_Jumbo_Cave text,,,,1009935,,
13252,I will thank my lucky stars!,我會感謝我的幸運星！,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/BuriedWonder_Jumbo_Cave.lua(00732),Scenario BuriedWonder_Jumbo_Cave choice1,,,,1005383,,
13240,Successful Experiment!,成功的實驗！,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/BuriedWonder_Jumbo_Cave.lua(00740),Scenario BuriedWonder_Jumbo_Cave title,,,,1005383,,
13256,"The initial wave of relief is quickly replaced by elation as the results of the experiment start pouring in. The data is all we hoped it to be. The hard work of our Geologists and your decisiveness as a commander are what lead us to this unexpected breakthrough. 

Well done commander!

<effect> The Jumbo Cave Reinforcements' construction costs are reduced by <metals(reg_param1)> and <preciousminerals(reg_param2)>.","隨著實驗結果的不斷湧現，最初心中大石落下的寬慰很快被興奮和激動所取代。資料和我們預想的一致。多虧了我們地質學家的不懈努力，還有你作為指揮官的英明決斷，我們才能取得這項出乎意料的突破性技術。

幹得好，指揮官！

<effect>巨型洞穴加固的建造花費降低<metals(reg_param1)>和<preciousminerals(reg_param2)>。","The initial wave of relief is quickly replaced by elation as the results of the experiment start pouring in. The data is all we hoped it to be. The hard work of our Geologists and your decisiveness as a commander are what lead us to this unexpected breakthrough. 

Well done commander!

<effect> The Jumbo Cave Reinforcements costs 100 Metals and 100 Exotic Minerals less to construct.","随着实验结果的不断涌现，最初心中大石落下的宽慰很快被兴奋和激动所取代。数据和我们预想的一致。多亏了我们地质学家的不懈努力，还有你作为指挥官的英明决断，我们才能取得这项出乎意料的突破性技术。

干得好，指挥官！

<effect>巨型洞穴加固的建造花费减少100金属和100奇异矿物。",OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/BuriedWonder_Jumbo_Cave.lua(00741),Scenario BuriedWonder_Jumbo_Cave text,,,,1009935,,
13257,I’m just glad we’ve had no accidents along the way!,我很高興，我們一直沒有發生意外！,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/BuriedWonder_Jumbo_Cave.lua(00745),Scenario BuriedWonder_Jumbo_Cave choice1,,,,1005383,,
14064,Our last experiment with prototype reinforcements was a success.,我們用加固原型做的最後一次實驗取得成功。,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/BuriedWonder_Jumbo_Cave.lua(00767),Scenario BuriedWonder_Jumbo_Cave text,,,,1009902,,
13258,A String of Failures,一連串的失敗,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/BuriedWonder_Jumbo_Cave.lua(00786),Scenario BuriedWonder_Jumbo_Cave title,,,,1005383,,
13259,"The familiar rumble of disaster can be heard throughout the underground. Even before the reports come in it is clear we failed again. The damage is severe, and we have nothing to show for it.  

The gamble has cost us dearly commander. Your luck appears to be truly rotten... 

<effect> Caused many cave-ins & several buildings are damaged.","整個地下都能聽得到熟悉的災難隆隆聲。很明顯，不用等報告出來，我們又一次失敗了。受損很嚴重，我們這波虧大了。

我們為賭博付出了慘重的代價，指揮官。你的運氣似乎真的很差……

<effect>造成多處塌方，若干座建築受損。",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/BuriedWonder_Jumbo_Cave.lua(00787),Scenario BuriedWonder_Jumbo_Cave text,,,,1005383,,
13260,Where did we go wrong?,我們到底哪裡出錯了？,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/BuriedWonder_Jumbo_Cave.lua(00789),Scenario BuriedWonder_Jumbo_Cave choice1,,,,1005383,,
13228,Experiment Failed,實驗失敗,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/BuriedWonder_Jumbo_Cave.lua(00797),Scenario BuriedWonder_Jumbo_Cave title,,,,1005383,,
13261,"The rumble can be heard throughout the underground. Even before the reports come in it is clear the experiment did not go as planned. The damage is severe, and we have nothing to show for it. 

The gamble has cost us dearly commander…

<effect> Caused many cave-ins & several buildings are damaged","整個地下都能聽得到隆隆聲。不用收到報告，大家顯然也知道實驗出岔子了。受損很嚴重，我們這波虧大了。

我們為賭博付出了慘重的代價，指揮官……

<effect>造成多處塌方，若干座建築受損。",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/BuriedWonder_Jumbo_Cave.lua(00798),Scenario BuriedWonder_Jumbo_Cave text,,,,1005383,,
13262,We pushed too far...,我們太得寸進尺了……,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/BuriedWonder_Jumbo_Cave.lua(00800),Scenario BuriedWonder_Jumbo_Cave choice1,,,,1005383,,
14065,Our last experiment with prototype reinforcements was a failure.,我們用加固原型做的最後一次實驗未能取得成功。,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/BuriedWonder_Jumbo_Cave.lua(00835),Scenario BuriedWonder_Jumbo_Cave text,,,,1009902,,
13273,Odd markings on the asteroid that warrant investigation.,有必要調查小行星上的奇怪標誌。,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00038),Scenario Mini_Mystery 1 description,,,,1005383,,
13274,Strange Markings,奇怪的標誌,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00044),Scenario Mini_Mystery 1 display_name,,,,1005383,,
13275,Signs of Organic Matter,有機物的跡象,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00073),Scenario Mini_Mystery 1 title,,,,1005383,,
13276,"Astonishingly we have uncovered signs of organic life on this asteroid. We have discovered organic molecules which are the building blocks for life as we know it. While this isn't direct proof of intelligent life, it does raise the question of how this matter ended up here. 

Even though it doesn't look like much, a discovery like this is monumental. We should continue investigating this asteroid.","爆炸性新聞，我們在這顆小行星上居然發現了有機生命的跡象。我們發現了有機分子，如我們所知，它是生命的基石。雖然它並不能直接證明智慧生命的存在，但確實給我們提出了一個問題：它是如何來到這裡的。

儘管看起來不起眼，但這樣的發現意義重大。我們應該繼續調查這顆小行星。",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00074),Scenario Mini_Mystery 1 text,,,,1005383,,
13277,We will investigate further!,我們會深入調查！,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00076),Scenario Mini_Mystery 1 choice1,,,,1005383,,
13278,Discovered signs of organic matter,發現了有機物的跡象,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00080),Scenario Mini_Mystery 1 text,,,,1005383,,
13279,More Organic Matter,更多有機物,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00101),Scenario Mini_Mystery 1 title,,,,1005383,,
13280,"Based on the number of traces of organic matter we keep finding, it becomes increasingly harder not to speculate. How did so many samples find their way onto this barren rock? Why haven't we found similar traces on other asteroids? And most importantly, is this proof that we are not alone?

We must keep searching this asteroid for clues. Every sample brings us closer to answering our questions.","隨著我們不斷髮現的有機物蹤跡的數量越來越多，我們心裡難免有種種猜測。這麼多的樣本是如何來到這塊荒蕪的岩石的？為什麼我們沒有在其他小行星上找到類似的蹤跡？最重要的，這是否證明我們並不孤單？

我們必須繼續在這小行星上尋找線索。每一塊樣本都讓我們離問題的答案越來越近。",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00102),Scenario Mini_Mystery 1 text,,,,1005383,,
13281,Continue the search.,繼續研究。,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00104),Scenario Mini_Mystery 1 choice1,,,,1005383,,
13282,We have found more organic samples.,我們找到了更多的有機樣本。,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00108),Scenario Mini_Mystery 1 text,,,,1005383,,
13283,Painting a Picture,繪畫,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00129),Scenario Mini_Mystery 1 title,,,,1005383,,
13284,"Our research team is abuzz with speculation about what our findings could mean. Some boldly claim this is proof intelligent life, while others are more reserved. 

Regardless, these findings are all the team is thinking about. They are proposing to broaden our search and investigate even more seemingly unconnected irregularities on this asteroid.

We can no longer keep this discovery under wraps, we must tell the public something. It is up to you, Commander, how we publicize it.","我們的隊伍對我們發現的意義議論紛紛。有些人大膽地宣稱，這就是智慧生命的證明；而另一些人則更保守。

無論如何，整個團隊滿腦子想的都是這些發現。他們正在提議擴大我們的搜尋範圍，並調查這顆小行星上看似毫無關聯的不同尋常的東西。

我們不能繼隱瞞這一發現了，必須公諸於眾。至於我們該如何公佈它，由你來決定，指揮官。",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00130),Scenario Mini_Mystery 1 text,,,,1005383,,
13285,"Keep it factual, it is too early to speculate any further. (All Scientists get Morale boost)",實事求是，現在做推斷還為時尚早。（所有科學家獲得士氣加成）,"Keep it factual, it is too early to speculate any further.",实事求是，现在做推断还为时尚早。,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00132),Scenario Mini_Mystery 1 choice1,,,,1006693,,
13286,Showcase the samples in museums. Even if they're too small for people to see with the naked eye. (All Tourists get Satisfaction boost),在博物館裡展示樣品。就算它們太小，人類的肉眼看不到也沒關係。（所有遊客的滿足都得到提升）,Showcase the samples in museums. Even if they're too small for people to see with the naked eye.,在博物馆里展示样品。就算它们太小，人类的肉眼看不到也没关系。,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00133),Scenario Mini_Mystery 1 choice2,,,,1006693,,
13287,These are clearly a sign of God's earlier attempts at making humanity. (All Religious get Morale boost),這些顯然是上帝早期創造人類的標誌。（所有信仰者獲得士氣加成）,These are clearly a sign of God's earlier attempts at making humanity.,这些显然是上帝早期创造人类的标志。,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00134),Scenario Mini_Mystery 1 choice3,,,,1006693,,
13288,Nothing! They'll come up with some weird conspiracy theory either way.,什麼都不做！不管怎樣，他們都會想出一些奇怪的陰謀論。,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00135),Scenario Mini_Mystery 1 choice4,,,,1005383,,
13289,<green>Found signs of Life</green>,<green>發現生命的跡象</green>,Found signs of Life,发现生命的迹象,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00162),Scenario Mini_Mystery 1 MoraleReason,,,,1007946,,
13290,<green>Found signs of God</green>,<green>發現上帝的跡象</green>,Found signs of God,发现上帝的迹象,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00178),Scenario Mini_Mystery 1 MoraleReason,,,,1007946,,
13291,More odd markings on the asteroid that warrant investigation.,有必要調查小行星上更多的奇怪標誌。,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00190),Scenario Mini_Mystery 1 description,,,,1005383,,
13292,Additional Irregularities ,更多的不同尋常的東西 ,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00196),Scenario Mini_Mystery 1 display_name,,,,1005383,,
13293,We discovered more irregularities to be investigated.,我們發現了更多需要調查的不規則的東西。,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00206),Scenario Mini_Mystery 1 text,,,,1005383,,
13294,We found more organic material.,我們找到了更多的有機材料。,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00226),Scenario Mini_Mystery 1 text,,,,1005383,,
13296,Alien Debris,外星殘骸,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00266),Scenario Mini_Mystery 1 title,,,,1005383,,
13297,"We would have missed it if not for our more detailed survey of the asteroid. We have found tiny pieces of what appears to be titanium plating embedded within the asteroid. Initial investigation indicates these pieces are at least a million years old. It seems highly likely that more pieces are present on the asteroid. 

Our research team hopes that can find something more substantial if we continue our search. ","幸好我們更詳細地調查了小行星，否則就錯過它了。我們發現了嵌入小行星的小塊鈦金屬板一樣的東西。初步調查顯示，這些碎片至少有一百萬年的歷史了。小行星上很可能有更多這樣的碎片。

我們的研究團隊希望如果我們繼續研究，就能有更重大的發現。 ",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00267),Scenario Mini_Mystery 1 text,,,,1005383,,
13298,Keep looking for better samples!,繼續尋找更好的樣本！,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00269),Scenario Mini_Mystery 1 choice1,,,,1005383,,
13299,"The irregularities appeared to be titanium plating, we should gather as much as we can.",這種不同尋常的東西似乎是鈦金屬板，我們應該儘可能多地收集它們。,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00273),Scenario Mini_Mystery 1 text,,,,1005383,,
13300,Satellite Remnants,衛星殘骸,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00294),Scenario Mini_Mystery 1 title,,,,1005383,,
13301,"Our efforts have paid off. We have dug up remnants of what our scientists describe as an alien satellite. The technology used appears to be relatively similar to ours, using many of the same building materials and circuitry. This begs the questions what happened to it and how did it end up on this asteroid. 

We can use the information we have gathered on the composition of the satellite to fine tune our scanners to look for additional samples. 

The satellite remnants themselves could be useful for a variety of things. Commander, how would you like us to proceed?","我們的努力有了成效。我們已經挖掘出科學家稱之為外星衛星的殘骸。他們用的技術似乎和我們的相似，使用了很多相同的建造材料和電路結構。這就引出了問題：它到底出了什麼事，是怎麼來到這顆小行星的。

我們可以利用收集到的衛星構造的資訊，對我們的掃描器進行微調，以尋找更多的樣本。

至於衛星殘骸本身，可以有很多用途。指揮官，你想讓我們怎麼做？",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00295),Scenario Mini_Mystery 1 text,,,,1005383,,
13302,Strip it for parts! Electronics are a valuable commodity. (Gain <electronics(10000)>),把它拆開！電子元件是珍貴的商品。（獲得<electronics(10000)>）,Strip it for parts! Electronics are a valuable commodity. (Gain <electronics(10 * const.ResourceScale)>),把它拆开！电子元件是珍贵的商品。（获得<electronics(10 * const.ResourceScale)>）,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00297),Scenario Mini_Mystery 1 choice1,,,,1006192,,
13303,"Extract any valuable data we can, regardless of what happens to the piece. (Gain <research(2800)>)",不用管殘骸會怎樣，提取我們能提取的一切有價值資料。（獲得<research(2800)>）,"Extract any valuable data we can, regardless of what happens to the piece. (Gain <research(28000)>)",不用管残骸会怎样，提取我们能提取的一切有价值数据。（获得<research(28000)>）,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00298),Scenario Mini_Mystery 1 choice2,,,,1006693,,
13304,Analyze its parts to see what we can replicate. (Gain 50% of High Powered Jets research),分析它的部件，看看我們能複製什麼。（獲得50%高效能噴氣機研究）,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00299),Scenario Mini_Mystery 1 choice3,,,,1005383,,
13305,Our scans reveal materials of the same density as the parts we have found so far.,我們的掃描發現了和我們目前找到的零件相同密度的材料。,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00344),Scenario Mini_Mystery 1 description,,,,1005383,,
13306,Potential Satellite Samples,可能的衛星樣本,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00350),Scenario Mini_Mystery 1 display_name,,,,1005383,,
13307,We found the remnants of an alien satellite.,我們找到了一顆外星衛星的殘骸。,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00360),Scenario Mini_Mystery 1 text,,,,1005383,,
13308,We gathered more alien debris.,我們收集了更多的外星殘骸。,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00380),Scenario Mini_Mystery 1 text,,,,1005383,,
13310,Satellite Samples,衛星樣本,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00441),Scenario Mini_Mystery 1 title,,,,1005383,,
13311,"We have found more samples of the satellite. Not only do they give us more insight the construction of it, but they also give a clearer picture of how it was destroyed. Based on an analysis of the damage on the samples, our leading hypothesis is that the satellite was destroyed by a violent collision. If this was with the asteroid or with another object, we can't say yet.

If only we could find the final pieces of the puzzle.","我們找到了更多衛星的樣本。它們不僅讓我們更深入瞭解了其構造，也讓我們更清晰地知道它是如何被毀的。根據樣本的損壞情況分析，我們的主要假設是衛星被一次猛烈撞擊摧毀。我們目前還無法確定撞擊的是小行星還是其他物件。

如果我們能找到這個謎團最後的線索就好了。",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00442),Scenario Mini_Mystery 1 text,,,,1005383,,
13312,"We are so close, keep searching!",我們離結果很近了，繼續尋找！,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00444),Scenario Mini_Mystery 1 choice1,,,,1005383,,
13313,Impact Site,撞擊地點,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00464),Scenario Mini_Mystery 1 title,,,,1005383,,
13314,"We have found not just more samples of the satellite, but also damage to the surrounding rock that leads us to believe this is an impact site! While we can't be completely sure, it seems incredibly likely that the satellite was destroyed when it got hit by this asteroid. It appears we have investigated all we can on this asteroid. 

Our work is done. We made history today Commander!","我們不僅找到了更多的衛星樣本，還發現了周圍岩石受到的損傷，這讓我們相信這就是撞擊地點！雖然我們還不能完全確定，但衛星很可能是因小行星撞擊而被毀的。看起來我們已經對這顆小行星做了一切能做的調查。

我們的工作完成了。我們今天創造了歷史，指揮官！",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00465),Scenario Mini_Mystery 1 text,,,,1005383,,
13315,We gathered more satellite samples.,我們收集了更多衛星樣本。,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00489),Scenario Mini_Mystery 1 text,,,,1005383,,
13317,Minimal Data,資料過少,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00520),Scenario Mini_Mystery 1 title,,,,1005383,,
13318,We have not been able to gather sufficient data to paint a complete picture. Our sponsors are disappointed with our findings and hope we will get another chance to make what promised to be the discovery of a lifetime.,我們收集的資料不足以描繪一副完整的畫面。我們的贊助者對我們的發現很失望，並希望我們下次能有機會做出有望載入史冊的重大發現。,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00521),Scenario Mini_Mystery 1 text,,,,1005383,,
13319,We will be better prepared next time.,下次我們會準備更充分。,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00524),Scenario Mini_Mystery 1 choice1,,,,1005383,,
13320,We gathered too few samples.,我們收集的樣本數太少了。,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00528),Scenario Mini_Mystery 1 text,,,,1005383,,
13321,A long journey,漫長的旅程,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00547),Scenario Mini_Mystery 1 title,,,,1005383,,
13322,"We have gathered enough data on this asteroid to paint a picture about the asteroid's journey through the universe.

Not only that, the asteroid has given us a new perspective on the rest of the universe with a few good samples to study further.

Rewards: Gain <funding(reg_param1)>","我們在這顆小行星上收集了足夠多的資料，可以描繪出一幅小行星在宇宙中旅程的畫面。

不僅如此，這顆小行星還給我們提供了幾塊不錯的樣本，深入研究它們能讓我們對宇宙的其他部分有全新的瞭解。

獎勵：獲得<funding(reg_param1)>","We have gathered enough data on this asteroid to paint a picture about the asteroid's journey through the universe.

Not only that, the asteroid has given us a new perspective on the rest of the universe with a few good samples to study further.

Rewards: Gain <funding(text_param1)>","我们在这颗小行星上收集了足够多的数据，可以描绘出一幅小行星在宇宙中旅程的画面。

不仅如此，这颗小行星还给我们提供了几块不错的样本，深入研究它们能让我们对宇宙的其他部分有全新的了解。

奖励：获得 <funding(text_param1)>",OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00548),Scenario Mini_Mystery 1 text,,,,1007697,,
13324,We learned a lot.,我們學到了很多。,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00552),Scenario Mini_Mystery 1 choice1,,,,1005383,,
13325,We gathered a good number of samples.,我們收集了大量的樣品。,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00559),Scenario Mini_Mystery 1 text,,,,1005383,,
13326,Discoveries of a lifetime,千載難逢的發現,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00576),Scenario Mini_Mystery 1 title,,,,1005383,,
13327,"After a thorough investigation of the asteroid, we've managed to gather tons of samples to study what lies beyond our solar system.

The potential evidence for other intelligent life in the universe is the discovery of a lifetime. This asteroid has given us a new perspective on the rest of the universe and maybe even ourselves.

Rewards: Gain <funding(reg_param1)>","在對小行星進行全面的調查後，我們設法收集了大量的樣本，以研究我們太陽系以外的東西。

宇宙中其他智慧生命的潛在證據是千載難逢的發現。這顆小行星讓我們對宇宙的其他部分，甚至包括我們自己有了全新的認識。

獎勵：獲得 <funding(reg_param1)>",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00577),Scenario Mini_Mystery 1 text,,,,1005383,,
13328,Brilliant.,太好了。,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00581),Scenario Mini_Mystery 1 choice1,,,,1005383,,
13329,We gathered all the samples!,我們收集了所有的樣本！,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00588),Scenario Mini_Mystery 1 text,,,,1005383,,
13295,We gathered <reg_param1> out of 10 samples,我們收集了10個樣本中的<reg_param1>,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00634),Scenario Mini_Mystery 1 text,,,,1005383,,
13309,We gathered <reg_param1> out of 15 samples,我們收集了15個樣本中的<reg_param1>,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00646),Scenario Mini_Mystery 1 text,,,,1005383,,
13316,We gathered <reg_param1> out of 20 samples,我們收集了20個樣本中的<reg_param1>,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_1.lua(00658),Scenario Mini_Mystery 1 text,,,,1005383,,
12843,There appears to be a vehicle of some kind.,這似乎是某種載具。,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_2.lua(00038),Scenario Mini_Mystery 2 description,,,,1005383,,
13330,A Rover...?,一輛探測車……？,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_2.lua(00043),Scenario Mini_Mystery 2 display_name,,,,1005383,,
12844,This Is the Rover We Are Looking For!,這就是我們要找的探測車！,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_2.lua(00055),Scenario Mini_Mystery 2 title,,,,1005383,,
12845,"We have discovered what appears to be a rover from the Russian agency. The rover is incredibly well built overall but it appears one of its components failed in these harsh environments nonetheless. 

The rover’s memory contains some valuable data, and our engineers reckon we can learn a thing or two by dismantling it. It isn’t our property though, and there might be consequences if we proceed without the owner’s permission. 

What should we do Commander?","我們發現的似乎就是俄羅斯機構的探測車。探測車的整體構造異常精良，但它的一個部件似乎在這惡劣的環境中出了故障。

探測車的儲存中包含寶貴的資料，我們的工程師認為可以透過拆解它學到些什麼。但這不是我們的財產，如果我們不經主人的允許就這樣做，可能要承擔後果。

怎麼辦，指揮官？",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/Mini_Mystery_2.lua(00056),Scenario Mini_Mystery 2 text,,,,1005383,,
